order_status,total_orders
bbf4e01ce1d50ddfb1da769c9cd66ecf,227.27
bbf72dd998cf3a7eead87da199b0bafd,176.65
bbf748f4decefc4953e8ef479b2d435a,274.89
bbfd3aff4e6623084092d393567ac124,236.97
bbfd6562ad0326487d9e5c8e6433fc8d,188.89
bbfe9dba014344feb9e3714b0b541885,210.43
bbfec30263d2f8e19e695453564a007a,189.53
bc0030a83d0030a9030331ae69ba97ff,201.53
bc01adb313381f1bd84fb71425b8596c,315.16
bc0a6cbf514a4029e493d2bd9bbd1e0b,225.43
bc0a84ea7543ac13807feccb5bfccf4b,421.61
bc0dcfebed0d1e25368598f3211470df,308.7
bc0e1034fbb8ae2dc686562b304dd0f7,262.13
bc10a8ee2102856c0b67ca904cdc4af6,234.39
bc1397d64d7111923b94fa9448da681f,167.45
bc1461d2c76f5c8e5e210ca0ff4b031c,295.26
bc15d2c3779a64b89af7055528ec55c7,238.24
bc1660cd7177c9456a115888eedb18e6,266.34
bc1b70fc3b07ac60850fe4986e47e4d7,186.52
bc1b903e51b30e698b5ffa427457bbfb,228.41
bc1cd5120f7f6894c5164a38d880739e,385.37
bc1d38df5dd1a4b4a8e859cf4458fd66,203.57
bc1e1a14cb213374020b2be96ecaa39c,157.45
bc1e2e1688670f650404bc89665f3b78,173.29
bc23bfcaab875a4cad5badf9e7f3123c,324.29
bc24331464260dc480e8381acfa73e9a,241.21
bc265c24a5a745bff94d62fd5f5db043,419.06
bc26d46f86d504a4e89350f0c426a419,229.65
bc27754b418ead128c0fd41cc14f81a2,361.04
bc2ac49dd63b9b0fb573489a92da0d48,193.11
bc2bf4d3460e7dab7c81516fc7dec8b5,195.1
bc2c3f39dc37bab49bdb42ea49d0b538,826.99
bc2c417b8564e1c6bf942d4e93960a2e,398.26
bc2d96d037549d343268fa67b34d2590,221.07
bc2e9fce754210e9aea914d1fe98d331,167.96
bc30959eeaf47769b0846717fb9689a2,168.33
bc30c70a15ad83ce13b6247e96f2dbd8,336.86
bc3170adfdb336e2cfb9457ddc0761b2,322.58
bc3327481eb6481c9de552b1b15abf6e,303.68
bc337d05e7219a4b2408a28c4e269790,176.65
bc3389e52abbda44032300e38db97c25,184.02
bc34487eb979ebc8d9903ff8c30960a2,265.6
bc37570c504680a0d92a3a9379e47315,202.12
bc397c0f4a4ec217c911dadb0b9da61e,155.47
bc3c9c45fe3fd83f49adbcbf50daa3da,154.44
bc3d576cf17f2ee6476cb6f8d34ffb54,1444.62
bc4107b4d96e42f69d48eb51dd533e1b,162.85
bc411cc8e20ef5a0874525646fda2a8c,159.12
bc41a708ec6dabfa8b01320ad60ac6a2,195.44
bc41e7e83e0cfe073564836a0d3a7645,289.84
bc4426e195e7702bf83343db924fdffa,216.93
bc44c4c170767755c0321dc6aa1aa05b,458.72
bc450d309c1f7f595c70e89aa3dc7508,321.75
bc4557fea80f39aa958f283432b14cc8,155.94
bc45a57dc2dd1214356af83eb57a46f3,317.3
bc46e1900c9797ebbe427178196fdab1,197.2
bc494abb149186263f1818263b2214b4,188.68
bc4a00d1ddd57fed221dcd933e0cb3b5,194.33
bc4e6f215af91483d54431baacb9506f,184.32
bc4e77d40d57aaca04d0c5a52d452ccd,195.86
bc4ecd6bee226a3064e6f48f3a67be1f,224.94
bc523f15892160de30ef845c2a2d406c,287.64
bc530a094537f0c6a7645e89b29bc650,321.38
bc54266131e8deb8c73bd11b883f0f86,518.98
bc544aa58e763853480832008085049b,217.61
bc549205ad91d6f739d807701f180953,347.41
bc5656ea87458c3268d24ba023eb420e,307.9
bc5b6f600a67c45909778ad4c2c6ae18,296.77
bc5bd0ea0abd3f669c9de1dcef666da2,161.02
bc5c23727d81fee31942495ddecec14d,177.76
bc5d41700c3a57b743db4fb88939dd9c,922.69
bc6123686b421b9084028c34499824c4,920.2
bc622ba5c1a6dd7bbda84d044b747b18,266.17
bc648a06d0b0e1a59ce255f42c4949cd,527.77
bc64988c743d4ea05faa42f945a49396,159.69
bc6669892bfceb847b3681da1f38fc3d,261.36
bc673b29705cd8b01f9238a1dd8fdf3c,488.15
bc69b9f9b96bfaa21e02b229c1479ea3,649.2
bc6f07984bf35abc4f6acbc2e6f248d3,603.3
bc71e262cce8735026fd6858ceeff0fc,157.3
bc724341ab9ec337b8aeb519104b93b4,641.31
bc72495843a3e1ac1a45ba7d45d59786,200.08
bc746f1c6fcd8b31f1feaf2111a780bd,327.66
bc7adb2652f930cc308c2f92f59d6894,256.24
bc7bc166a8bdf0e93d73758882248ba9,179.22
bc7f966522485d8cf484ba1fcea934df,251.69
bc80b4e6fc53eccd155fd449dbefda27,164.07
bc811bba58c6248c49ed3811b6654a1b,244.98
bc8243e47010a6d224a5fa1a044270da,433.83
bc853fea82ecd9031832a7ae20162ec3,233.19
bc885bb1e1900615d4ddc8d81396e5fe,212.59
bc88c2c13118238d476e8b8b9403ee82,187.55
bc8a1d920fcb50b72672cab95f989206,378.25
bc8d0eaead98c6ac8afc8ef41f1f483e,991.74
bc8ef8258985e764e76406f4c66bb9d6,1069.04
bc9496f591b527b0b165c0f8908633a1,172.93
bc957b02880a599d6ac599b4d2a4bfde,159.75
bc968b98be25adf5cf08936c394b6b99,215.09
bc97b187be598a316ba8c85413c40c83,256.92
bc9802f1680047c23503920524d21e8b,163.06
bc9aac45e306cb97ea8e5081feb5839d,165.7
bca26aa1960632e9fcb269e5eb8faabd,369.87
bca2f94b38209f0053cd08495eb44762,189.37
bca5625f843661186a352a2c160843ee,1288.74
bca8a4550d2cbe049461040480f57b7e,226.09
bca923b4bf0e608694abdc3e4f18c5b2,240.41
bcaa0dd68f572f199c618b11b0013656,186.95
bcaa16104985fc83035709fefa708f14,210.08
bcb0cb957b42fb885cf27294430be992,171.77
bcb383f1850a54db07dc880630688232,291.8
bcb9a6eebf72617582dc1b32d9f96401,187.38
bcbb4274a2c95a722079735b41f2d696,344.34
bcbed60388f730775d8f88b0cba304e2,242.24
bcc5985d05e968e92d8075e2929e779e,199.42
bcc7823ae0dd5759454940c059428ce4,160.54
bcc8786f4ffaaa491f2df9a1a089051a,235.92
bcc899d69a3c93f883f15a72dd015868,183.04
bccacce2d37971951fd3e82965330b87,1338.51
bccbfbc9afd946c9f72b9a00bb91e2a4,468.8
bccdbf6cda813e78a4bd5fcf7f8c09dc,157.95
bcce684969990851024216985d1a9b5c,274.54
bccfe06250055c135abf6de08a1b64f4,874.08
bcd0281b473e8ed4e0a1e37d73e059f6,313.82
bcd0d44d9abda9abe9fe09cf36eb3ce6,288.54
bcd30f8834c2e842f37203c4b3327043,292.26
bcd6177c66b0830d80c820029b484afa,390.62
bcd9f9f62adf6abf013f578204bf83a8,545.47
bcda0127e53e823248ef84c3f6869b78,183.65
bcdec9d721222854e2bca0c80c9980b3,187.44
bce0adf484fdef747ca68871cd487d44,187.34
bce1676dd0edb9474cba3d3aa9067024,156.87
bce3bc82cb047d24c50593f9e70240c6,511.23
bce59a361a8800fd7f430a5617ffe165,405.43
bce717de943b9b16756121e882a9fb9c,169.0
bce76905ad97b841d0dfd550f4e16b1d,232.71
bce98ac8bc5881286baf132ea18db46c,398.46
bcea0e501f387ea1941aff7b357c316d,1032.35
bcea74fac119bda14e26149fd05c050d,192.98
bcee620f132246866385b6d2dd091d89,484.02
bceee60ed28986b6a4a5be0e2a7b3625,178.27
bcf0c03f03d12963583d545991870248,237.0
bcf0d8a7c55499150e65cba4a3f97a1b,185.88
bcf130ec4f60035b99625fd5c5fc88ed,157.65
bcf47f22d180c8242c96c83bf11fdc51,154.42
bcf9cd830b56f139f4af1258ce8978be,171.48
bcfc81d3c0edfa7fda838c8d108c96a9,536.71
bcfd1a30a681c08c1ca5b038e5a8868f,165.81
bcfeb2a090d34c245bb62fe207e7d2dc,312.44
bcff000958a18b5cf3eca5da492cafb4,158.22
bd00d85fe38ab7724a32f2608f8e39eb,249.61
bd081dd01290e9c00f198842cf31b0b4,157.72
bd0894dfa25e1220154c2424f2fa8745,219.32
bd08dfed0cf17e30968943b497ef14ec,163.68
bd0d2079cb36016dae8d436be53fc4cb,221.29
bd0d433f7eb2b8383f25d2777d8e4241,175.77
bd0d5977c0b3bec77646fb084d0c75f3,162.89
bd0da5acc435e2b0fcee8dfa11170ee1,345.68
bd15f9ff1287103a05384574f0525d58,162.79
bd17260667bf9ba6fc98095baadc4d8c,240.13
bd1a3e41c0ddbd5cf6166db3c1c4bfc8,156.4
bd1b88786f972966bf49b41f47fb09ba,194.92
bd1f61fc15cc21dca7ca5f6786ab475b,330.36
bd20b84718a1ccc794a08bbaf28d989b,367.12
bd2a328b9b4edaf2c99ac219ebd7366e,177.49
bd2e650f73a529c3dd307b6eec01393e,198.2
bd2ede42afdcf96bdcfbd14347344a7e,286.65
bd30c8ec7f7139af7195e1f7f031e131,198.03
bd3235c8b16f3eef2bab89dd3bce20ce,156.85
bd345656334581d4e07227d786486629,216.15
bd349dd644a066ec91473cb64c5921a2,236.06
bd3a17ff830fe6350a15f97c540fc81e,171.93
bd3cc0839577a877bb6bf7a10dbd08dc,204.59
bd3d0f3d1788cdcc21aa86f223d60b7b,181.4
bd3dc4083da5a8bced4bdf8d47a97b68,339.94
bd3fc6f52431b710a9344958480be7a9,157.13
bd41fd4fa2730e255ddd4964fae8e06a,155.22
bd43f44fa28ef40813b0c69b6619858a,170.71
bd4494735eaf4a9f61773bccdccbc41c,185.62
bd462ac156606db4b6321e8049b69ba3,222.46
bd4705e051aec9a9620287a6333d7c56,186.43
bd472c511885c55391824319030c2154,157.21
bd503113c9696cd633021943b3d161b1,872.64
bd509510ba0e2a6e225d179fdf07a12b,177.66
bd51b2cec679d73d1170c69ec4a2c3de,207.76
bd51c278b0216610c52631720f4e87cc,450.39
bd5367862812e14c7400da5cd1e1b135,257.43
bd547868155fdb22bd7f86e7c6c8e20d,210.56
bd5519f537ebad36bee36923313d8198,227.92
bd55b1d19a6ff08e7436c50766a1fa5d,202.0
bd574aa2df7e753d954064917212f352,415.94
bd574f931adcf2c1c83e06ffb460d917,231.41
bd5852c13e8543119a12965cbd4e47d5,235.81
bd5a53ce0ab1105a8f94409062806014,172.92
bd5a9cf926384411a6c2f0696449a603,330.04
bd5c7a1c15c5bcacfd42c6edc9e8209c,324.59
bd5d39761aa56689a265d95d8d32b8be,2262.8
bd5ef06b3f1546fa26e653fc94df5a97,211.18
bd60114b444f22fc31720b2403f60551,169.64
bd62dc4bf97bb0039dd1d87c34b6dbf8,167.52
bd63d147fd1e90cacffad1fe807d8911,338.52
bd6415726ba4ca2aeee0ab3ae08bd1cc,380.0
bd6487cd55e5619a07823b9f68f2feef,207.61
bd67767321f1daabd54569875f9a74cb,352.64
bd6af8db74728123d4a31f8b95e226b2,347.26
bd6b1b234d42b8a97ccbf2ad0eb46e5b,179.9
bd6f301e48ee563b392581fad5a46286,230.6
bd6fdc9fe74a5d7a4f5696815c2cb42d,157.65
bd724004d9c0736e3cc2039972928de9,165.95
bd7bf31df8713e97cef95685aa9963f7,740.03
bd7c369fc94a4b21dfd069c147e85620,170.84
bd7f3abe8cf23c1f80aff58fb4d12861,456.28
bd82bc59b4b34a472f0e65bc1aaaad2a,266.4
bd82e4fa6d9ab6c7c40ce2b13c3496f1,213.95
bd82e5acdc4197ed672255f002b9cc45,414.18
bd8365e615d4cb2efaa05b9975e88b7d,162.42
bd89c03e638dc238d284e1873e366171,166.7
bd96ad9d1c5bc76bc56f5becb99f39e9,220.27
bd985ccb5e83e8fea3144ef00f602de7,170.52
bd9dab220a858d41057ab2a01737851e,785.18
bd9db7149b2c40d17315958f3f21fc8e,180.9
bda345090d1226af66db42a1a81ceb5a,204.81
bda3c56dbd200fd227650ef3d73978fd,181.1
bda4f1d82579eb637bb31b4283a673e4,193.14
bda600d3d9e162b86da0fba1b1311fef,236.28
bda761e43c2c1cb6d278e69acd0599bf,160.99
bdab5a5fa56036a42d69344ae3006d0b,176.16
bdac81dd00e1f74ae8317227ca0d7b70,160.32
bdaeccdb6aca7bd9cfd7a53ea93b41cc,408.12
bdb2ed7dac06fad9b511c81eff95ce07,190.6
bdb3e5fd8dc8c30b7fdbe43e818bb2ec,216.42
bdb4be59f25a3097fc4cf1ff25ade1d8,321.17
bdb599f32a95c53f1c17076217f3db9e,365.32
bdb5eb50daae50a6f36eadc6974cc5a3,198.78
bdb70e23244bbca569252010f16447b1,155.07
bdbdcd5b18193390b025df518afe94ba,296.71
bdbe104fe420757c4bcddb0210c9cd58,404.13
bdc00c07c6a1107c61ae7e8a75d3071c,517.64
bdc2adf18b17bb2f8305082d8a7df775,932.47
bdc6a9fb78c7bc3357e405a272342bc2,258.9
bdc8a19ad9ffdc542bd7ab318a3317fb,629.48
bdc8cf249438de5d2f2d03ea0ac67a28,364.51
bdccda5ccefdbb3e41596cd2577e26ce,350.93
bdced1e75dafe66bd70dc84af644bca7,306.54
bdcf33d907fe2aebe8e1dc1f936af750,205.55
bdd1272c1c37b3cce03f2c69d68448b0,293.12
bdd71d1ed3a12a4878d61d011209c2da,222.9
bdd83d967b2308a3c858da8ca0a5d5cc,167.32
bdda22735ca173eeb4725c8d8dcce39d,199.44
bddd41005dd16b3607ae7fae6c654ac3,321.54
bddfce786b61788648666c87e2b309c0,429.31
bde0289b3e5c6b604b8367b261152c44,249.48
bde48ea5472dbc2099004a0eae12bbf1,172.62
bde4e157ee06c28735a5ed052ba76769,334.46
bde50ee04764902429e54d2514941f16,508.16
bde79a75c980c8714c8affb0f0d8b165,525.85
bde9ef5cd79125bf73b55d5d0ca31600,215.15
bdebf3864c17651e6fff4ef53f155b05,295.65
bdf1861e7bc387ae207eaf08463576b5,1173.44
bdf4631215753b66ad1fcc3d70d61499,195.02
bdf4c05b0e0134b6f6ba6e7c7793849b,165.13
bdf6da5d10ff52dbc752045458fbd9c1,209.2
bdf73493ab7ca81ec177fbd685d2b43a,337.24
bdf752eeb242f4658f6abceb10e234e6,189.37
bdf828d06745a472fb6fcaba6cd2fff0,320.89
bdf8deb639a55e1f9ee26a5905456d40,275.68
bdfcde44c62495b7eeb742881cc8a4a3,245.99
bdff986fd1c3b55217d54d9cee4b49d2,280.91
be060a38284f028a4b7231b6865b9d7a,172.76
be07de9ad4a2d695556d343ba8caf439,323.87
be07e18b74c064de0313f6377d064e02,501.61
be0e2abfe1e57a99b37f471ba7380aa6,214.05
be1013a9e2d92667fe3c7b8654c639d0,198.4
be10e7b8bc2d78cea9bdc7421f2fd811,621.07
be169d57b327a59f2db49cffdc6caf13,188.13
be170bc588de8c9e15587dc0d6ba25d0,208.16
be17c41e62ef70c6c56d94abcc38d7d6,169.37
be19dc32fdd2380731782b48abe63211,180.67
be1b70680b9f9694d8c70f41fa3dc92b,2202.4
be1c4e52bb71e0c54b11a26b8e8d59f2,853.95
be21429a47f9e357db99554634064f00,181.55
be2441cfdc22969e0dcf1a01ae2ed7ef,188.97
be25fc519149fff767b78b8c37742fe2,514.32
be2abc57e92c541f83e8be9e8a8fd1af,192.55
be2ca92c57f791f34a8eceef7ed06ae2,160.66
be2e37dca4d90f0bfd4f57e676377191,165.59
be2e45cc0094d2ca20f16e31924f389f,1274.51
be3164a09bd043a325b0f661781e5915,172.62
be31a641ed367efc38a695f91b2ca9b5,689.38
be33968269bf8c51037b65cdf4edff1b,1260.76
be34bf56044c5614fc66d97251c0adc6,289.02
be36cb7552303ca526f4b7177d6b5b14,295.91
be3862982671bf7ff18268ab9f4cd585,205.56
be3a2c2b91cb59eb0f4f1995f33be4c3,386.02
be3b6d48ba2efdd20e81ccdf12e2e59e,1021.48
be3efea598bbef6c123da326f3a354bc,310.28
be3fb1099513e32c002c7855a40f09bc,210.74
be42f75f109a91a62d487847c82d7eaa,175.94
be43b87274ef2732d3ecb9f9b0b478f8,250.88
be458a0bf361768909f847b9bd54c8ab,176.96
be48dad7da7972280b5eefc14b9122c8,241.32
be4b48d66cff1a9eaa83eaff55037d32,180.5
be4ecdb7c9401fd98ed01456634cfcb2,170.57
be523244d4c82364537fea5641c2149f,1002.73
be536975aca27e27b28b1a77c0c61f86,175.22
be55f2be3c967a6b77b75158d8d6260d,1341.55
be5754bd42630f8f381c24daa762f613,310.3
be59c56551fe3cef6d7019c7ab1fddb0,208.63
be5b2407d2c040ac93d987080f64fcec,165.48
be5b277d10b30185c23cf7a5b8a03d27,209.3
be5b31d927c5966440f2826da46e6449,176.59
be5cdc70fac60d87542a1e37ce3fa2d9,224.45
be61c11f26246586f59140cc38c21f7a,223.14
be6328621d49665921978e171a3f348a,168.07
be64015bbcf67491565da07954e17482,155.19
be64f74b2773efd8d765f8417b65d276,172.42
be6645038a9412d0d4ca9261f268b11c,350.09
be683d7033a4881645d055afc913b083,223.8
be6c90c5799acd0fc1ca2d13d08507ed,423.63
be6d0f3e10832a975bd27bac0a6e1f12,238.41
be6d65c35659cadb437dbe7b85f45ec8,1035.55
be6d6b80ed0d80156defc8802d89eed2,222.55
be6ebc8e1b9d59877654e5e4493976a3,265.94
be76e5e04de65d72a0adc9a3e721abbd,458.24
be7a83d198cf17da19a8dcb5ac484126,165.1
be7cde4faf5050c3c79c1a867f142dc9,154.2
be7fd77bf39879f67d00f9f8c433b46d,199.36
be82df97dfd71eba6ea5ffd99caed7ea,165.44
be85413da1f0a4162e820af847044451,185.48
be8629dff2b09053a8d2b1d40f1b1b37,324.88
be8890ee2591415e42d0dfb5a6232db8,182.72
be8e1d862fb63fadec701434deb1b148,156.87
be930903506aa698f5dabbb2c0ca2c9b,200.33
be961156244f41bb0728342afdc122e2,163.62
be9ab6439b46e597d921dad9db0d23d1,477.69
be9aff62a55775448c9ded5e198350e5,183.79
be9eeada72fc848dd43a78665d8fba1c,182.1
bea0b054bee4fb73d7696824ab10084c,1534.98
bea4ecc43785fb915bcbb46171f23b23,173.27
bea5d4b394a04f4303917b761d701115,165.72
bea786469988f01a94221fbda07470f4,461.31
bea8e016003c0579ec3d2ff83a7dda42,427.62
beab9e3aec703ae980cfcab61b58a83a,354.26
beaefb15f57098290db7f598c19dcf87,237.11
beb0b22200844ff94eb65a9438f1a32e,991.52
beb1179c24f5eb219e9906c440fc59ff,721.98
beb4fce3cca012c819c123cb7c8b3597,321.58
beb9271894cf44c6d9997233fdcc9603,342.94
beba15df134f002d757137f7ec16eafa,188.94
bebb261717d5fd18d378c249c396f6e5,171.94
bebb9511585f29e23eddf2394cd9e3c3,174.14
bebdd0fa741d459ddb69cf8862bb641c,916.5
bebde5fc8d5a6179870f03aa35822ed8,819.34
bebf1952eebc5a2a07eadbe88a68ed6b,440.16
bec0ce34553b64ea326bd553741c098f,250.85
bec1251276f3b4e0da3595cd587f7a92,311.59
becc4df7209ba4c554f456b3c35b0dd7,177.49
becd44b937217776c659d9465b22808d,415.93
becd99e96b08ae2bca207c431703956f,250.68
bed8b981565062c439dd043eeac824cd,228.43
bed92abe099aacedbaf421dc231f0e82,167.29
bed9755b0f311df74364ff0eee0b8297,184.83
bedacf9e38540811c6f18eb143f9e27c,204.25
bedcdf62b6f7fdc5c051adfe5f95d7c7,246.26
bee0416079a335277a9de7f044144458,187.99
bee0caa1c2c4ec9867df20ceef6b5a7e,214.16
bee372538e9a8298215a97ea9bc0f520,844.64
bee5adb0f998843fd360cfed6e6236c3,190.05
beeca1dc645ce7cd996e0db5978cab77,193.84
beef567db073a74452c5ea8c1d763632,223.76
beefbb3f515fb4ae5c3b4822f9e880ea,278.19
bef299a2a64318827d1d0fc04512b405,576.2
bef956fb396932cc6155862a051e4498,340.47
bef97440218f17f5f6a75807e2bd7793,224.94
befb9c2cbe0ffcea1a14e6be4f71cc9c,210.68
beff7f4cbb7cccca1de04a53004a4674,229.6
bf0005fd4c56f911e047c23806d5a3d8,197.2
bf00c57dea34fb09f3156995b583f6a8,172.84
bf0176bae5facd261148fb881ccb8cc6,242.11
bf01f3a04b580fb95c093bf4af56255e,183.86
bf03b39f051dd7022a71fd400f424af9,242.37
bf05af44d2e0d83ff0e0e0613347519c,431.65
bf05c96123ac83f4511b372d5be1de25,348.89
bf061308493e0c4623290c2701189955,182.76
bf061eed597ffe13515723ba6017137e,296.93
bf06469eadee11e635909ecabf966022,205.07
bf0bb80f1dde0b8bb3b522d8146a764f,210.36
bf0cbcf1fa2c33f5f6ad5780da1deb04,314.43
bf0d7939fd697b55f7818ac5f364d6de,268.12
bf10128e5ecdd3a1ebfe697aa8084da0,287.0
bf1040a92c9057abbd5b9b714a7fa018,239.49
bf1527fa94f9bea5592f737d50ea325d,273.22
bf16ebb1ed47bce228a5b9f57fd4ff82,435.95
bf17225a188dcade4977ee362920d1b7,1535.22
bf1723772c5aeb6d78db6f2a6456e417,252.32
bf173716098c076e4e00285843e37e5d,270.57
bf190d6af2a721491dd403d53ce2527c,223.22
bf1e12f33a27ed17f638976df65d89f9,371.59
bf1e24c1ce1621c4510c718ba8010f48,206.96
bf239a3d9e5fab72059537d02b201d37,270.13
bf27f44f034f1f93a72da324644c364a,278.63
bf2d7c9771fbbd35f421be8ea633b561,267.69
bf31c1d91f9b4e7c8d390099541be3d7,165.79
bf325052e878a2d9fa615ccb6c53e3b6,669.0
bf346629dac96601cd7683807c690f8f,280.56
bf354810e17773bc2d0d71a6ede7fcd7,193.59
bf3567e4db3afd19b8c2d2d8b3fce39a,179.0
bf36e212151102fe45397327fd25c235,520.65
bf391aa5a48fbaee55092f1993be3926,307.24
bf396d21b4ba3214fd7d7a9c10669615,719.76
bf3acde8a49fdbb80ab6fa27649203ac,203.31
bf404bca8019b05975e935847f83af10,277.46
bf45a4524fffba803efa07f225cdfda5,187.41
bf46322ae97e484afe52808f7e357ead,322.96
bf49078cb518b0cb971b18b177c54969,719.65
bf4a62c86fe1f911d4ebe1ab1a9ded08,168.77
bf4ed9934192b87c282aa83cfc3b831c,201.17
bf4f335181c6d1217626c42b84fbac03,165.18
bf4f419c2751b868c3d52a4d4bba20a7,379.46
bf5063c4f45464200ef0510c7a659780,162.9
bf52f0d94c28f425403dccf42a0ee662,445.42
bf565aadf676f4dd804dd19aa89aba19,159.25
bf56aa6eb743bb7c169701ad0ee1bbc8,286.56
bf57ac29566f5216f081607e3173e634,320.67
bf57e3659efaa70a4a20f40a78618259,703.29
bf58599771d9b32347c871f98d4bb4e9,154.9
bf595ac1199b8f88990ff5389e648b00,227.38
bf59771b1ab3559105d03691c8c99794,220.02
bf5b4a36dd34728d4ef30e6085f22ab3,1479.51
bf5b6c001d40c88dab0e26b417a1e5bf,235.92
bf5fcc59ce732658031a1e686d56c807,912.55
bf623f05377fb0a53548f51e46ec101b,183.0
bf64e27eb5d3f4aa00b2299e43ad4e62,156.99
bf66bde8b6fef4caee9c8115c25693e1,172.01
bf6eadd476364dfccd9590d4e14309a6,555.09
bf7003b7f9e4c2ca6a2a169960ca51a9,476.44
bf70dbc85ccfd25200e3be31d14d56b0,205.42
bf712ab6c95d7b52d58d6cd38dab17e3,239.96
bf715f8713583bb9ebc5dbb551b8ba30,204.98
bf725177f884f54d91f03c29eff25683,211.06
bf72b85664d38b97e6e3a21b6eb02b7f,193.42
bf77f36fd7def22e383bdd67c28fe84e,184.84
bf77f570c34b1a6960353879d4ba4414,161.53
bf7829c59bdda3409fdb934815d53836,474.98
bf78650e4243bf6f6a0acd9c977f7eb1,470.95
bf7d23b644baa9c3581eedc55f9b55a1,174.3
bf805337217234812b07fc38f9c3a896,190.82
bf82da04c80d7eaff5eeadbc1ddebf96,157.03
bf84db1217d83f8ac1838d375b7784f3,712.91
bf89b65c75259700abefe8c5828d7010,328.62
bf8db42e471ed17abf3fbd92342b2a1f,292.94
bf8e7bb7d25a116ac52bae3030cdde91,332.7
bf919a6714a37fc4de08afea5d1e2b75,317.44
bf96e70ffefc1f625f3db89f1949af48,170.29
bf988543b99218d77ffea19b8953d511,271.43
bf9a36381829d9cc9a0a6dcbcaca58af,249.67
bf9a6df07d36ad102a5bb34767855b44,182.85
bf9b948baaea66393f21edf2e2acc40d,283.32
bf9d1a59dba19dec327d6bb5a2e81088,168.04
bf9fdf8f5bd0f6b92c34c78b1b8a1d23,181.55
bfa1c30e404361ba4414a3c628341ba0,598.56
bfa37f3d076b32972189c3dc3dde75b7,251.54
bfa4d52a5bd197fec9654daa897d31ff,190.33
bfa626c2cb46016b3eb733aa6ac04c2e,169.85
bfa946d6497267cfd3bf8cb0217f6a5b,201.34
bfa954112d71c4ed5d3922633e48ead5,215.48
bfa964abc76d954af38e02158e4c7946,196.68
bfaa59943933939eb6bfb564519e794e,278.52
bfab01097454f7cf7d2ba80d7af6125f,300.55
bfab5a9ad7cb90be9265fafcd4ef39e8,376.7
bfac2ef907f4452ccf633343ddfbac3f,240.6
bfac8740e5c2bc66bf3779ac81680d3c,405.24
bfadadd0d97f4c52f859c1c4d809edf9,216.72
bfae4dcb0371d8a5a961d6f2658defc5,281.82
bfaed4a456a1cd28e5ce16ba9ed3baf1,206.87
bfb1667cc8be7009f45c56b62f6009a6,186.19
bfb2b8355e699b53e863e2a2181b4bff,192.76
bfb3c9e5be070e932c96b362dd441807,175.06
bfb44779e5b5ee756b6de1b584d9be6a,245.7
bfb621af0210286456134f06b8b92b8d,159.11
bfb81194b28f60009f9fd8778747ff04,246.26
bfbd8bf2ed9bdd9618a433e73942cecd,205.81
bfbe1fd99d9d53a58d06966a0f4eb5de,339.53
bfbe7e0ce67c4e115a45af9aa03d13f9,164.63
bfc48761221b04268c51e10b30855efa,388.36
bfc623ffc9513b6aaafeea1c02bedf21,233.98
bfc6917bd44b28ab33ab8a1099413d20,195.0
bfc72b25d90e16298aa5735c248d08f8,1317.36
bfca88bf816c31d01923b1da0fdea9ae,183.93
bfcb0d2ee3b62041a02adbd550acd095,163.69
bfcd6bdf7c82235d200a912a7b307d90,155.25
bfce888b3ff4cdd00edbeff6866a5ea8,244.63
bfd1c364658be656137aef5ce944a929,162.9
bfd41839fe9e5918668e940c6460c671,163.24
bfd48619370e956879b4698e2cd623c2,215.8
bfd60c18d33201661d6e6e6030b0b43e,165.8
bfd64aef91cadd13fb53d56829fe57ee,167.36
bfd7b93c28335b4b8cce03a5133c0114,193.84
bfd92be530e742fb7109e67b08b14104,464.98
bfdb623676eb85c34ce82801a89588f9,258.05
bfdbe6cffc004496c3db4b194181d3d5,154.36
bfe94f549c2eaf050dfcb6332b9ce759,231.7
bfea4a98ad57e429a31dab20bfe4375f,819.32
bfeae3a6ba2dd0e5ae0a6271f8b0355e,177.93
bff05ba0b23f43e01bba65da2404ff94,167.2
bff2b870ee120640525a516318df69f2,183.61
bff3154a4457a06b7829afb3d237231b,170.12
bff5381b97603b77d34b06e7b95695fb,504.56
bff5cea3431075c771d15920f4366ad1,237.16
bff79ac2dd5a3735291910b86f6de25e,217.53
bff87edaf15e6cfa480094a5717d9f0b,447.0
bffbcf07c00f5346d8ba5ad4b5cc3019,259.63
bffccdc4f614a1ce8fcf750bb0a7ab9d,172.53
bffce113a45caad00826f1da88a365f5,167.79
bffd28b4af20bc7b1a477fe80e190c77,214.1
bffe95eaced8211ff93c562d5e6c0057,169.0
bffec816107aa26f6836f6fa687c9039,211.51
bfff9bd5326ab677cf86986235912397,867.95
c0072e03c956b815b7ec125329939574,698.85
c007979976672f82a106285c9426d7c0,1173.84
c008f3bac9e5d451c760f32c168394a1,164.26
c009189a0fce48a8844dd35feca6025e,1008.95
c009474292c8ed7544d52b57f352da94,304.89
c00a1b8f752435e3a7f02082066f77da,179.0
c00b382ae3b88e40d545d4ad2b5ea121,211.79
c00e20c9280d6f5fc3e698c952a3201e,171.22
c010182097ba1abb7169f7ad63cc1b67,218.64
c0101b91cb49da980a14e5eb006ab394,1915.53
c01062aa99eb36cd03b4d85cf49a8ae9,216.05
c0145549d5066a5299cb6d25f4bb3d36,288.44
c014d2194de6f3cfb1f5c9d692f7e957,354.59
